"[113, 541, 61133, 60480, 3, 1, 80640]","[3, 5, 17, 257, 65537]"
"[113, 547, 61811, 61152, 17, 11, 39569]","[17, 3, 5, 257, 65537]"
"[127, 131, 16637, 16380, 3, 1, 21840]","[3, 5, 17, 257, 65537]"
"[127, 137, 17399, 17136, 5, 4, 13709]","[5, 3, 17, 257, 65537]"
"[127, 139, 17653, 17388, 5, 3, 10433]","[5, 3, 17, 257, 65537]"
"[127, 149, 18923, 18648, 257, 116, 8417]","[257, 3, 5, 17, 65537]"
"[127, 151, 19177, 18900, 3, 1, 25200]","[3, 5, 17, 257, 65537]"
"[127, 157, 19939, 19656, 17, 4, 4625]","[17, 3, 5, 257, 65537]"
"[127, 163, 20701, 20412, 17, 7, 8405]","[17, 3, 5, 257, 65537]"
"[127, 167, 21209, 20916, 3, 1, 27888]","[3, 5, 17, 257, 65537]"
"[127, 173, 21971, 21672, 65537, 24655, 8153]","[65537, 3, 5, 17, 257]"
"[127, 179, 22733, 22428, 257, 108, 9425]","[257, 3, 5, 17, 65537]"
"[127, 181, 22987, 22680, 17, 8, 10673]","[17, 3, 5, 257, 65537]"
"[127, 191, 24257, 23940, 17, 4, 5633]","[17, 3, 5, 257, 65537]"
"[127, 193, 24511, 24192, 3, 1, 32256]","[3, 5, 17, 257, 65537]"
"[127, 197, 25019, 24696, 5, 4, 19757]","[5, 3, 17, 257, 65537]"
"[127, 199, 25273, 24948, 17, 15, 22013]","[17, 3, 5, 257, 65537]"
"[127, 211, 26797, 26460, 3, 1, 35280]","[3, 5, 17, 257, 65537]"
"[127, 223, 28321, 27972, 3, 1, 37296]","[3, 5, 17, 257, 65537]"
"[127, 227, 28829, 28476, 3, 1, 37968]","[3, 5, 17, 257, 65537]"
"[127, 229, 29083, 28728, 65537, 50793, 22265]","[65537, 3, 5, 17, 257]"
"[127, 233, 29591, 29232, 65537, 55567, 24785]","[65537, 3, 5, 17, 257]"
"[127, 239, 30353, 29988, 5, 3, 17993]","[5, 3, 17, 257, 65537]"
"[127, 241, 30607, 30240, 17, 6, 10673]","[17, 3, 5, 257, 65537]"
"[127, 251, 31877, 31500, 257, 44, 5393]","[257, 3, 5, 17, 65537]"
"[127, 257, 32639, 32256, 65537, 11445, 5633]","[65537, 3, 5, 17, 257]"
"[127, 263, 33401, 33012, 5, 2, 13205]","[5, 3, 17, 257, 65537]"
"[127, 269, 34163, 33768, 17, 14, 27809]","[17, 3, 5, 257, 65537]"
"[127, 271, 34417, 34020, 65537, 47261, 24533]","[65537, 3, 5, 17, 257]"
"[127, 277, 35179, 34776, 17, 3, 6137]","[17, 3, 5, 257, 65537]"
"[127, 281, 35687, 35280, 257, 76, 10433]","[257, 3, 5, 17, 65537]"
"[127, 283, 35941, 35532, 17, 8, 16721]","[17, 3, 5, 257, 65537]"
"[127, 293, 37211, 36792, 17, 4, 8657]","[17, 3, 5, 257, 65537]"
"[127, 307, 38989, 38556, 3, 1, 51408]","[3, 5, 17, 257, 65537]"
"[127, 311, 39497, 39060, 5, 1, 46872]","[5, 3, 17, 257, 65537]"
"[127, 313, 39751, 39312, 17, 2, 4625]","[17, 3, 5, 257, 65537]"
"[127, 317, 40259, 39816, 3, 1, 53088]","[3, 5, 17, 257, 65537]"
"[127, 331, 42037, 41580, 17, 9, 22013]","[17, 3, 5, 257, 65537]"
"[127, 337, 42799, 42336, 17, 14, 34865]","[17, 3, 5, 257, 65537]"
"[127, 347, 44069, 43596, 5, 4, 34877]","[5, 3, 17, 257, 65537]"
"[127, 349, 44323, 43848, 5, 3, 26309]","[5, 3, 17, 257, 65537]"
"[127, 353, 44831, 44352, 17, 1, 2609]","[17, 3, 5, 257, 65537]"
"[127, 359, 45593, 45108, 5, 3, 27065]","[5, 3, 17, 257, 65537]"
"[127, 367, 46609, 46116, 3, 1, 61488]","[3, 5, 17, 257, 65537]"
"[127, 373, 47371, 46872, 17, 11, 30329]","[17, 3, 5, 257, 65537]"
"[127, 379, 48133, 47628, 257, 161, 29837]","[257, 3, 5, 17, 65537]"
"[127, 383, 48641, 48132, 65537, 35120, 25793]","[65537, 3, 5, 17, 257]"
"[127, 389, 49403, 48888, 3, 1, 65184]","[3, 5, 17, 257, 65537]"
"[127, 397, 50419, 49896, 5, 4, 39917]","[5, 3, 17, 257, 65537]"
"[127, 401, 50927, 50400, 65537, 46647, 35873]","[65537, 3, 5, 17, 257]"
"[127, 409, 51943, 51408, 17, 1, 54432]","[17, 3, 5, 257, 65537]"
"[127, 419, 53213, 52668, 17, 8, 24785]","[17, 3, 5, 257, 65537]"
"[127, 421, 53467, 52920, 17, 1, 3113]","[17, 3, 5, 257, 65537]"
"[127, 431, 54737, 54180, 17, 16, 50993]","[17, 3, 5, 257, 65537]"
"[127, 433, 54991, 54432, 5, 2, 21773]","[5, 3, 17, 257, 65537]"
"[127, 439, 55753, 55188, 17, 14, 45449]","[17, 3, 5, 257, 65537]"
"[127, 443, 56261, 55692, 5, 2, 22277]","[5, 3, 17, 257, 65537]"
"[127, 449, 57023, 56448, 65537, 6540, 5633]","[65537, 3, 5, 17, 257]"
"[127, 457, 58039, 57456, 257, 218, 48737]","[257, 3, 5, 17, 65537]"
"[127, 461, 58547, 57960, 3, 1, 77280]","[3, 5, 17, 257, 65537]"
"[127, 463, 58801, 58212, 17, 4, 13697]","[17, 3, 5, 257, 65537]"
"[127, 467, 59309, 58716, 17, 9, 31085]","[17, 3, 5, 257, 65537]"
"[127, 479, 60833, 60228, 65537, 40132, 36881]","[65537, 3, 5, 17, 257]"
"[127, 487, 61849, 61236, 65537, 33538, 31337]","[65537, 3, 5, 17, 257]"
"[127, 491, 62357, 61740, 3, 1, 82320]","[3, 5, 17, 257, 65537]"
"[127, 499, 63373, 62748, 17, 16, 59057]","[17, 3, 5, 257, 65537]"
"[127, 503, 63881, 63252, 257, 197, 48485]","[257, 3, 5, 17, 65537]"
"[127, 509, 64643, 64008, 3, 1, 85344]","[3, 5, 17, 257, 65537]"
"[127, 521, 66167, 65520, 3, 1, 87360]","[3, 5, 17, 257, 65537]"
"[127, 523, 66421, 65772, 17, 1, 3869]","[17, 3, 5, 257, 65537]"
"[127, 541, 68707, 68040, 257, 87, 23033]","[257, 3, 5, 17, 65537]"
"[127, 547, 69469, 68796, 257, 151, 40421]","[257, 3, 5, 17, 65537]"
"[131, 137, 17947, 17680, 17, 1, 18720]","[17, 3, 5, 257, 65537]"
"[131, 139, 18209, 17940, 5, 1, 21528]","[5, 3, 17, 257, 65537]"
"[131, 149, 19519, 19240, 65537, 51888, 15233]","[65537, 3, 5, 17, 257]"
"[131, 151, 19781, 19500, 17, 16, 18353]","[17, 3, 5, 257, 65537]"
"[131, 157, 20567, 20280, 5, 1, 24336]","[5, 3, 17, 257, 65537]"
"[131, 163, 21353, 21060, 17, 6, 7433]","[17, 3, 5, 257, 65537]"
"[131, 167, 21877, 21580, 5, 1, 25896]","[5, 3, 17, 257, 65537]"
"[131, 173, 22663, 22360, 5, 1, 26832]","[5, 3, 17, 257, 65537]"
"[131, 179, 23449, 23140, 5, 1, 27768]","[5, 3, 17, 257, 65537]"
"[131, 181, 23711, 23400, 17, 2, 2753]","[17, 3, 5, 257, 65537]"
"[131, 191, 25021, 24700, 65537, 5235, 1973]","[65537, 3, 5, 17, 257]"
"[131, 193, 25283, 24960, 5, 1, 29952]","[5, 3, 17, 257, 65537]"
"[131, 197, 25807, 25480, 5, 1, 30576]","[5, 3, 17, 257, 65537]"
"[131, 199, 26069, 25740, 257, 212, 21233]","[257, 3, 5, 17, 65537]"
"[131, 211, 27641, 27300, 65537, 60911, 25373]","[65537, 3, 5, 17, 257]"
"[131, 223, 29213, 28860, 257, 71, 7973]","[257, 3, 5, 17, 65537]"
"[131, 227, 29737, 29380, 17, 4, 6913]","[17, 3, 5, 257, 65537]"
"[131, 229, 29999, 29640, 5, 1, 35568]","[5, 3, 17, 257, 65537]"
"[131, 233, 30523, 30160, 65537, 10502, 4833]","[65537, 3, 5, 17, 257]"
"[131, 239, 31309, 30940, 257, 239, 28773]","[257, 3, 5, 17, 65537]"
"[131, 241, 31571, 31200, 17, 10, 18353]","[17, 3, 5, 257, 65537]"
"[131, 251, 32881, 32500, 17, 13, 24853]","[17, 3, 5, 257, 65537]"
"[131, 257, 33667, 33280, 3, 2, 22187]","[3, 5, 17, 257, 65537]"
"[131, 263, 34453, 34060, 5, 1, 40872]","[5, 3, 17, 257, 65537]"
"[131, 269, 35239, 34840, 65537, 55065, 29273]","[65537, 3, 5, 17, 257]"
"[131, 271, 35501, 35100, 17, 7, 14453]","[17, 3, 5, 257, 65537]"
"[131, 277, 36287, 35880, 17, 5, 10553]","[17, 3, 5, 257, 65537]"
"[131, 281, 36811, 36400, 17, 11, 23553]","[17, 3, 5, 257, 65537]"
"[131, 283, 37073, 36660, 3, 1, 48880]","[3, 5, 17, 257, 65537]"
"[131, 293, 38383, 37960, 5, 1, 45552]","[5, 3, 17, 257, 65537]"
"[131, 307, 40217, 39780, 5, 1, 47736]","[5, 3, 17, 257, 65537]"
"[131, 311, 40741, 40300, 65537, 34920, 21473]","[65537, 3, 5, 17, 257]"
"[131, 313, 41003, 40560, 5, 1, 48672]","[5, 3, 17, 257, 65537]"
"[131, 317, 41527, 41080, 257, 45, 7193]","[257, 3, 5, 17, 65537]"
"[131, 331, 43361, 42900, 3, 1, 57200]","[3, 5, 17, 257, 65537]"
"[131, 337, 44147, 43680, 65537, 13493, 8993]","[65537, 3, 5, 17, 257]"
"[131, 347, 45457, 44980, 3, 2, 29987]","[3, 5, 17, 257, 65537]"
"[131, 349, 45719, 45240, 3, 1, 60320]","[3, 5, 17, 257, 65537]"
"[131, 353, 46243, 45760, 17, 13, 34993]","[17, 3, 5, 257, 65537]"
"[131, 359, 47029, 46540, 65537, 44517, 31613]","[65537, 3, 5, 17, 257]"
"[131, 367, 48077, 47580, 3, 1, 63440]","[3, 5, 17, 257, 65537]"
"[131, 373, 48863, 48360, 257, 146, 27473]","[257, 3, 5, 17, 65537]"
"[131, 379, 49649, 49140, 5, 1, 58968]","[5, 3, 17, 257, 65537]"
"[131, 383, 50173, 49660, 5, 1, 59592]","[5, 3, 17, 257, 65537]"
"[131, 389, 50959, 50440, 65537, 27900, 21473]","[65537, 3, 5, 17, 257]"
"[131, 397, 52007, 51480, 257, 106, 21233]","[257, 3, 5, 17, 65537]"
"[131, 401, 52531, 52000, 65537, 27063, 21473]","[65537, 3, 5, 17, 257]"
"[131, 409, 53579, 53040, 3, 1, 70720]","[3, 5, 17, 257, 65537]"
"[131, 419, 54889, 54340, 257, 141, 29813]","[257, 3, 5, 17, 65537]"
"[131, 421, 55151, 54600, 5, 1, 65520]","[5, 3, 17, 257, 65537]"
"[131, 431, 56461, 55900, 3, 2, 37267]","[3, 5, 17, 257, 65537]"
"[131, 433, 56723, 56160, 17, 15, 49553]","[17, 3, 5, 257, 65537]"
"[131, 439, 57509, 56940, 3, 1, 75920]","[3, 5, 17, 257, 65537]"
"[131, 443, 58033, 57460, 65537, 18857, 16533]","[65537, 3, 5, 17, 257]"
"[131, 449, 58819, 58240, 257, 135, 30593]","[257, 3, 5, 17, 65537]"
"[131, 457, 59867, 59280, 257, 65, 14993]","[257, 3, 5, 17, 65537]"
"[131, 461, 60391, 59800, 5, 1, 71760]","[5, 3, 17, 257, 65537]"
"[131, 463, 60653, 60060, 65537, 15771, 14453]","[65537, 3, 5, 17, 257]"
"[131, 467, 61177, 60580, 257, 25, 5893]","[257, 3, 5, 17, 65537]"
"[131, 479, 62749, 62140, 5, 1, 74568]","[5, 3, 17, 257, 65537]"
"[131, 487, 63797, 63180, 65537, 5283, 5093]","[65537, 3, 5, 17, 257]"
"[131, 491, 64321, 63700, 5, 1, 76440]","[5, 3, 17, 257, 65537]"
"[131, 499, 65369, 64740, 65537, 38319, 37853]","[65537, 3, 5, 17, 257]"
"[131, 503, 65893, 65260, 17, 6, 23033]","[17, 3, 5, 257, 65537]"
"[131, 509, 66679, 66040, 65537, 28534, 28753]","[65537, 3, 5, 17, 257]"
"[131, 521, 68251, 67600, 65537, 25859, 26673]","[65537, 3, 5, 17, 257]"
"[131, 523, 68513, 67860, 257, 107, 28253]","[257, 3, 5, 17, 65537]"
"[131, 541, 70871, 70200, 65537, 63738, 68273]","[65537, 3, 5, 17, 257]"
"[131, 547, 71657, 70980, 3, 1, 94640]","[3, 5, 17, 257, 65537]"
"[137, 139, 19043, 18768, 17, 1, 19872]","[17, 3, 5, 257, 65537]"
"[137, 149, 20413, 20128, 65537, 22613, 6945]","[65537, 3, 5, 17, 257]"
"[137, 151, 20687, 20400, 5, 1, 24480]","[5, 3, 17, 257, 65537]"
"[137, 157, 21509, 21216, 257, 38, 3137]","[257, 3, 5, 17, 65537]"
"[137, 163, 22331, 22032, 17, 1, 23328]","[17, 3, 5, 257, 65537]"
"[137, 167, 22879, 22576, 5, 4, 18061]","[5, 3, 17, 257, 65537]"
"[137, 173, 23701, 23392, 257, 154, 14017]","[257, 3, 5, 17, 65537]"
"[137, 179, 24523, 24208, 257, 221, 20817]","[257, 3, 5, 17, 65537]"
"[137, 181, 24797, 24480, 17, 1, 25920]","[17, 3, 5, 257, 65537]"
"[137, 191, 26167, 25840, 17, 1, 27360]","[17, 3, 5, 257, 65537]"
"[137, 193, 26441, 26112, 65537, 48834, 19457]","[65537, 3, 5, 17, 257]"
"[137, 197, 26989, 26656, 17, 1, 28224]","[17, 3, 5, 257, 65537]"
"[137, 199, 27263, 26928, 17, 1, 28512]","[17, 3, 5, 257, 65537]"
"[137, 211, 28907, 28560, 5, 1, 34272]","[5, 3, 17, 257, 65537]"
"[137, 223, 30551, 30192, 65537, 36921, 17009]","[65537, 3, 5, 17, 257]"
"[137, 227, 31099, 30736, 17, 1, 32544]","[17, 3, 5, 257, 65537]"
"[137, 229, 31373, 31008, 17, 1, 32832]","[17, 3, 5, 257, 65537]"
"[137, 233, 31921, 31552, 3, 2, 21035]","[3, 5, 17, 257, 65537]"
"[137, 239, 32743, 32368, 257, 202, 25441]","[257, 3, 5, 17, 65537]"
"[137, 241, 33017, 32640, 17, 1, 34560]","[17, 3, 5, 257, 65537]"
"[137, 251, 34387, 34000, 257, 71, 9393]","[257, 3, 5, 17, 65537]"
"[137, 257, 35209, 34816, 3, 2, 23211]","[3, 5, 17, 257, 65537]"
"[137, 263, 36031, 35632, 3, 2, 23755]","[3, 5, 17, 257, 65537]"
"[137, 269, 36853, 36448, 3, 2, 24299]","[3, 5, 17, 257, 65537]"
"[137, 271, 37127, 36720, 3, 1, 48960]","[3, 5, 17, 257, 65537]"
"[137, 277, 37949, 37536, 5, 4, 30029]","[5, 3, 17, 257, 65537]"
"[137, 281, 38497, 38080, 65537, 55956, 32513]","[65537, 3, 5, 17, 257]"
"[137, 283, 38771, 38352, 5, 2, 15341]","[5, 3, 17, 257, 65537]"
"[137, 293, 40141, 39712, 17, 1, 42048]","[17, 3, 5, 257, 65537]"
"[137, 307, 42059, 41616, 3, 1, 55488]","[3, 5, 17, 257, 65537]"
"[137, 311, 42607, 42160, 17, 1, 44640]","[17, 3, 5, 257, 65537]"
"[137, 313, 42881, 42432, 3, 1, 56576]","[3, 5, 17, 257, 65537]"
"[137, 317, 43429, 42976, 3, 2, 28651]","[3, 5, 17, 257, 65537]"
"[137, 331, 45347, 44880, 65537, 35562, 24353]","[65537, 3, 5, 17, 257]"
"[137, 337, 46169, 45696, 3, 1, 60928]","[3, 5, 17, 257, 65537]"
"[137, 347, 47539, 47056, 65537, 6642, 4769]","[65537, 3, 5, 17, 257]"
"[137, 349, 47813, 47328, 257, 212, 39041]","[257, 3, 5, 17, 65537]"
"[137, 353, 48361, 47872, 65537, 8763, 6401]","[65537, 3, 5, 17, 257]"
"[137, 359, 49183, 48688, 17, 1, 51552]","[17, 3, 5, 257, 65537]"
"[137, 367, 50279, 49776, 3, 1, 66368]","[3, 5, 17, 257, 65537]"
"[137, 373, 51101, 50592, 5, 2, 20237]","[5, 3, 17, 257, 65537]"
"[137, 379, 51923, 51408, 65537, 34167, 26801]","[65537, 3, 5, 17, 257]"
"[137, 383, 52471, 51952, 257, 142, 28705]","[257, 3, 5, 17, 65537]"
"[137, 389, 53293, 52768, 5, 3, 31661]","[5, 3, 17, 257, 65537]"
"[137, 397, 54389, 53856, 3, 1, 71808]","[3, 5, 17, 257, 65537]"
"[137, 401, 54937, 54400, 17, 1, 57600]","[17, 3, 5, 257, 65537]"
"[137, 409, 56033, 55488, 65537, 65387, 55361]","[65537, 3, 5, 17, 257]"
"[137, 419, 57403, 56848, 3, 2, 37899]","[3, 5, 17, 257, 65537]"
"[137, 421, 57677, 57120, 3, 1, 76160]","[3, 5, 17, 257, 65537]"
"[137, 431, 59047, 58480, 65537, 30340, 27073]","[65537, 3, 5, 17, 257]"
"[137, 433, 59321, 58752, 17, 1, 62208]","[17, 3, 5, 257, 65537]"
"[137, 439, 60143, 59568, 5, 3, 35741]","[5, 3, 17, 257, 65537]"
"[137, 443, 60691, 60112, 257, 89, 20817]","[257, 3, 5, 17, 65537]"
"[137, 449, 61513, 60928, 257, 27, 6401]","[257, 3, 5, 17, 65537]"
"[137, 457, 62609, 62016, 5, 4, 49613]","[5, 3, 17, 257, 65537]"
"[137, 461, 63157, 62560, 257, 33, 8033]","[257, 3, 5, 17, 65537]"
"[137, 463, 63431, 62832, 17, 1, 66528]","[17, 3, 5, 257, 65537]"
"[137, 467, 63979, 63376, 3, 2, 42251]","[3, 5, 17, 257, 65537]"
"[137, 479, 65623, 65008, 3, 2, 43339]","[3, 5, 17, 257, 65537]"
"[137, 487, 66719, 66096, 3, 1, 88128]","[3, 5, 17, 257, 65537]"
"[137, 491, 67267, 66640, 3, 2, 44427]","[3, 5, 17, 257, 65537]"
"[137, 499, 68363, 67728, 17, 1, 71712]","[17, 3, 5, 257, 65537]"
"[137, 503, 68911, 68272, 5, 2, 27309]","[5, 3, 17, 257, 65537]"
"[137, 509, 69733, 69088, 5, 3, 41453]","[5, 3, 17, 257, 65537]"
"[137, 521, 71377, 70720, 17, 1, 74880]","[17, 3, 5, 257, 65537]"
"[137, 523, 71651, 70992, 257, 227, 62705]","[257, 3, 5, 17, 65537]"
"[137, 541, 74117, 73440, 5, 1, 88128]","[5, 3, 17, 257, 65537]"
"[137, 547, 74939, 74256, 3, 1, 99008]","[3, 5, 17, 257, 65537]"
"[139, 149, 20711, 20424, 5, 1, 4085]","[5, 3, 17, 257, 65537]"
"[139, 151, 20989, 20700, 17, 3, 3653]","[17, 3, 5, 257, 65537]"
"[139, 157, 21823, 21528, 17, 14, 17729]","[17, 3, 5, 257, 65537]"
"[139, 163, 22657, 22356, 17, 16, 21041]","[17, 3, 5, 257, 65537]"
"[139, 167, 23213, 22908, 3, 1, 30544]","[3, 5, 17, 257, 65537]"
"[139, 173, 24047, 23736, 5, 4, 18989]","[5, 3, 17, 257, 65537]"
"[139, 179, 24881, 24564, 3, 1, 32752]","[3, 5, 17, 257, 65537]"
"[139, 181, 25159, 24840, 65537, 54754, 20753]","[65537, 3, 5, 17, 257]"
"[139, 191, 26549, 26220, 65537, 27727, 11093]","[65537, 3, 5, 17, 257]"
"[139, 193, 26827, 26496, 17, 5, 7793]","[17, 3, 5, 257, 65537]"
"[139, 197, 27383, 27048, 3, 1, 36064]","[3, 5, 17, 257, 65537]"
"[139, 199, 27661, 27324, 257, 47, 4997]","[257, 3, 5, 17, 65537]"
"[139, 211, 29329, 28980, 3, 1, 38640]","[3, 5, 17, 257, 65537]"
"[139, 223, 30997, 30636, 65537, 10741, 5021]","[65537, 3, 5, 17, 257]"
"[139, 227, 31553, 31188, 257, 48, 5825]","[257, 3, 5, 17, 65537]"
"[139, 229, 31831, 31464, 17, 6, 11105]","[17, 3, 5, 257, 65537]"
"[139, 233, 32387, 32016, 17, 10, 18833]","[17, 3, 5, 257, 65537]"
"[139, 239, 33221, 32844, 3, 1, 43792]","[3, 5, 17, 257, 65537]"
"[139, 241, 33499, 33120, 17, 4, 7793]","[17, 3, 5, 257, 65537]"
"[139, 251, 34889, 34500, 257, 29, 3893]","[257, 3, 5, 17, 65537]"
"[139, 257, 35723, 35328, 257, 203, 27905]","[257, 3, 5, 17, 65537]"
"[139, 263, 36557, 36156, 257, 165, 23213]","[257, 3, 5, 17, 65537]"
"[139, 269, 37391, 36984, 17, 15, 32633]","[17, 3, 5, 257, 65537]"
"[139, 271, 37669, 37260, 65537, 14657, 8333]","[65537, 3, 5, 17, 257]"
"[139, 277, 38503, 38088, 5, 3, 22853]","[5, 3, 17, 257, 65537]"
"[139, 281, 39059, 38640, 17, 1, 2273]","[17, 3, 5, 257, 65537]"
"[139, 283, 39337, 38916, 65537, 47499, 28205]","[65537, 3, 5, 17, 257]"
"[139, 293, 40727, 40296, 257, 97, 15209]","[257, 3, 5, 17, 65537]"
"[139, 307, 42673, 42228, 65537, 24498, 15785]","[65537, 3, 5, 17, 257]"
"[139, 311, 43229, 42780, 257, 98, 16313]","[257, 3, 5, 17, 65537]"
"[139, 313, 43507, 43056, 3, 1, 57408]","[3, 5, 17, 257, 65537]"
"[139, 317, 44063, 43608, 17, 11, 28217]","[17, 3, 5, 257, 65537]"
"[139, 331, 46009, 45540, 3, 1, 60720]","[3, 5, 17, 257, 65537]"
"[139, 337, 46843, 46368, 65537, 62101, 43937]","[65537, 3, 5, 17, 257]"
"[139, 347, 48233, 47748, 5, 3, 28649]","[5, 3, 17, 257, 65537]"
"[139, 349, 48511, 48024, 65537, 50920, 37313]","[65537, 3, 5, 17, 257]"
"[139, 353, 49067, 48576, 17, 12, 34289]","[17, 3, 5, 257, 65537]"
"[139, 359, 49901, 49404, 257, 227, 43637]","[257, 3, 5, 17, 65537]"
"[139, 367, 51013, 50508, 3, 1, 67344]","[3, 5, 17, 257, 65537]"
"[139, 373, 51847, 51336, 257, 253, 50537]","[257, 3, 5, 17, 65537]"
"[139, 379, 52681, 52164, 3, 1, 69552]","[3, 5, 17, 257, 65537]"
"[139, 383, 53237, 52716, 3, 1, 70288]","[3, 5, 17, 257, 65537]"
"[139, 389, 54071, 53544, 65537, 9186, 7505]","[65537, 3, 5, 17, 257]"
"[139, 397, 55183, 54648, 65537, 36804, 30689]","[65537, 3, 5, 17, 257]"
"[139, 401, 55739, 55200, 3, 1, 73600]","[3, 5, 17, 257, 65537]"
"[139, 409, 56851, 56304, 257, 208, 45569]","[257, 3, 5, 17, 65537]"
"[139, 419, 58241, 57684, 17, 11, 37325]","[17, 3, 5, 257, 65537]"
"[139, 421, 58519, 57960, 5, 1, 69552]","[5, 3, 17, 257, 65537]"
"[139, 431, 59909, 59340, 3, 1, 79120]","[3, 5, 17, 257, 65537]"
"[139, 433, 60187, 59616, 65537, 33737, 30689]","[65537, 3, 5, 17, 257]"
"[139, 439, 61021, 60444, 5, 1, 12089]","[5, 3, 17, 257, 65537]"
"[139, 443, 61577, 60996, 3, 1, 81328]","[3, 5, 17, 257, 65537]"
"[139, 449, 62411, 61824, 65537, 62960, 59393]","[65537, 3, 5, 17, 257]"
"[139, 457, 63523, 62928, 5, 3, 37757]","[5, 3, 17, 257, 65537]"
"[139, 461, 64079, 63480, 257, 256, 63233]","[257, 3, 5, 17, 65537]"
"[139, 463, 64357, 63756, 3, 1, 85008]","[3, 5, 17, 257, 65537]"
"[139, 467, 64913, 64308, 3, 1, 85744]","[3, 5, 17, 257, 65537]"
"[139, 479, 66581, 65964, 17, 4, 15521]","[17, 3, 5, 257, 65537]"
"[139, 487, 67693, 67068, 65537, 59116, 60497]","[65537, 3, 5, 17, 257]"
"[139, 491, 68249, 67620, 65537, 48201, 49733]","[65537, 3, 5, 17, 257]"
"[139, 499, 69361, 68724, 17, 5, 20213]","[17, 3, 5, 257, 65537]"
"[139, 503, 69917, 69276, 257, 124, 33425]","[257, 3, 5, 17, 65537]"
"[139, 509, 70751, 70104, 65537, 5984, 6401]","[65537, 3, 5, 17, 257]"
"[139, 521, 72419, 71760, 65537, 13912, 15233]","[65537, 3, 5, 17, 257]"
"[139, 523, 72697, 72036, 257, 71, 19901]","[257, 3, 5, 17, 65537]"
"[139, 541, 75199, 74520, 257, 180, 52193]","[257, 3, 5, 17, 65537]"
"[139, 547, 76033, 75348, 5, 3, 45209]","[5, 3, 17, 257, 65537]"
"[149, 151, 22499, 22200, 257, 118, 10193]","[257, 3, 5, 17, 65537]"
"[149, 157, 23393, 23088, 257, 153, 13745]","[257, 3, 5, 17, 65537]"
"[149, 163, 24287, 23976, 3, 1, 31968]","[3, 5, 17, 257, 65537]"
"[149, 167, 24883, 24568, 257, 215, 20553]","[257, 3, 5, 17, 65537]"
"[149, 173, 25777, 25456, 5, 4, 20365]","[5, 3, 17, 257, 65537]"
"[149, 179, 26671, 26344, 3, 2, 17563]","[3, 5, 17, 257, 65537]"
"[149, 181, 26969, 26640, 65537, 15629, 6353]","[65537, 3, 5, 17, 257]"
"[149, 191, 28459, 28120, 257, 12, 1313]","[257, 3, 5, 17, 65537]"
"[149, 193, 28757, 28416, 17, 15, 25073]","[17, 3, 5, 257, 65537]"
"[149, 197, 29353, 29008, 17, 14, 23889]","[17, 3, 5, 257, 65537]"
"[149, 199, 29651, 29304, 65537, 26124, 11681]","[65537, 3, 5, 17, 257]"
"[149, 211, 31439, 31080, 65537, 50846, 24113]","[65537, 3, 5, 17, 257]"
"[149, 223, 33227, 32856, 5, 4, 26285]","[5, 3, 17, 257, 65537]"
"[149, 227, 33823, 33448, 257, 142, 18481]","[257, 3, 5, 17, 65537]"
"[149, 229, 34121, 33744, 17, 1, 1985]","[17, 3, 5, 257, 65537]"
"[149, 233, 34717, 34336, 5, 4, 27469]","[5, 3, 17, 257, 65537]"
"[149, 239, 35611, 35224, 5, 1, 7045]","[5, 3, 17, 257, 65537]"
"[149, 241, 35909, 35520, 5, 1, 42624]","[5, 3, 17, 257, 65537]"
"[149, 251, 37399, 37000, 17, 2, 4353]","[17, 3, 5, 257, 65537]"
"[149, 257, 38293, 37888, 17, 7, 15601]","[17, 3, 5, 257, 65537]"
"[149, 263, 39187, 38776, 257, 199, 30025]","[257, 3, 5, 17, 65537]"
"[149, 269, 40081, 39664, 17, 11, 25665]","[17, 3, 5, 257, 65537]"
"[149, 271, 40379, 39960, 3, 1, 53280]","[3, 5, 17, 257, 65537]"
"[149, 277, 41273, 40848, 65537, 24440, 15233]","[65537, 3, 5, 17, 257]"
"[149, 281, 41869, 41440, 17, 3, 7313]","[17, 3, 5, 257, 65537]"
"[149, 283, 42167, 41736, 257, 194, 31505]","[257, 3, 5, 17, 65537]"
"[149, 293, 43657, 43216, 257, 212, 35649]","[257, 3, 5, 17, 65537]"
"[149, 307, 45743, 45288, 65537, 24614, 17009]","[65537, 3, 5, 17, 257]"
"[149, 311, 46339, 45880, 5, 1, 55056]","[5, 3, 17, 257, 65537]"
"[149, 313, 46637, 46176, 257, 205, 36833]","[257, 3, 5, 17, 65537]"
"[149, 317, 47233, 46768, 257, 43, 7825]","[257, 3, 5, 17, 65537]"
"[149, 331, 49319, 48840, 5, 1, 58608]","[5, 3, 17, 257, 65537]"
"[149, 337, 50213, 49728, 65537, 48163, 36545]","[65537, 3, 5, 17, 257]"
"[149, 347, 51703, 51208, 65537, 9646, 7537]","[65537, 3, 5, 17, 257]"
"[149, 349, 52001, 51504, 5, 1, 10301]","[5, 3, 17, 257, 65537]"
"[149, 353, 52597, 52096, 257, 24, 4865]","[257, 3, 5, 17, 65537]"
"[149, 359, 53491, 52984, 65537, 4563, 3689]","[65537, 3, 5, 17, 257]"
"[149, 367, 54683, 54168, 5, 3, 32501]","[5, 3, 17, 257, 65537]"
"[149, 373, 55577, 55056, 17, 5, 16193]","[17, 3, 5, 257, 65537]"
